 


  
  

NCAA Men's Basketball
Division IWon-Lost Percentage
Through Games 03/14/2017


"Rank","Name","W","L","Pct"
"9","George Washington","33","19-14","512","15.5","4"
"10","UCF","32","21-11","497","15.5","9"
"11","Miami (FL)","32","21-11","498","15.6","7"
"12","Yale","29","18-11","454","15.7","6"
"13","Louisiana Tech","33","23-10","519","15.7","5"
"14","Wisconsin","34","25-9","535","15.7","5"
"15","Purdue","32","25-7","504","15.8","9"
"16","New Hampshire","32","20-12","506","15.8","11"
"17","Vermont","34","29-5","539","15.9","9"
"18","Southern California","33","24-9","525","15.9","12"
"19","Iowa St.","33","23-10","527","16.0","8"
"20","Cincinnati","34","29-5","543","16.0","3"
"21","UAB","33","17-16","528","16.0","8"
"22","Oregon","34","29-5","545","16.0","8"
"23","Syracuse","32","18-14","514","16.1","2"
"24","Holy Cross","32","15-17","516","16.1","11"
"25","Princeton","29","23-6","468","16.1","6"
"26","Saint Francis (PA)","33","17-16","533","16.2","6"
"27","Saint Peter's","32","19-13","517","16.2","5"
"28","Washington St.","31","13-18","502","16.2","4"
"29","Virginia","32","22-10","520","16.3","9"
"30","Georgia Tech","33","18-15","539","16.3","5"
"31","Virginia Tech","32","22-10","525","16.4","7"
"32","Gonzaga","33","32-1","543","16.5","12"
"","UCLA","33","29-4","543","16.5","11"
"34","Texas A&M","31","16-15","511","16.5","8"
"35","Creighton","34","25-9","563","16.6","6"
"36","UNC Asheville","32","23-9","531","16.6","12"
"37","Vanderbilt","34","19-15","565","16.6","10"
"38","Elon","32","18-14","532","16.6","4"
"39","Youngstown St.","34","13-21","567","16.7","15"
"","South Dakota St.","34","18-16","567","16.7","11"
"","Nevada","34","28-6","567","16.7","10"
"42","Memphis","32","19-13","534","16.7","6"
"43","East Carolina","33","15-18","551","16.7","6"
"","Pittsburgh","33","16-17","551","16.7","8"
"45","North Dakota St.","30","19-11","501","16.7","6"
"46","USC Upstate","32","17-15","537","16.8","14"
"47","George Mason","33","20-13","555","16.8","7"
"48","Northeastern","31","15-16","522","16.8","8"
"49","Utah","32","20-12","539","16.8","12"
"","Lehigh","32","20-12","539","16.8","12"
"","UNLV","32","11-21","539","16.8","10"
"52","Minnesota","33","24-9","557","16.9","16"
"53","Arizona St.","33","15-18","558","16.9","16"
"54","Arizona","34","30-4","577","17.0","7"
"55","Southern Miss.","31","9-22","527","17.0","18"
"56","Binghamton","32","12-20","545","17.0","7"
"","Loyola Chicago","32","18-14","545","17.0","10"
"","Hofstra","32","15-17","545","17.0","11"
"59","Toledo","33","17-16","564","17.1","17"
"60","Mercer","32","15-17","547","17.1","9"
"61","Providence","32","20-12","548","17.1","8"
"62","Pepperdine","31","9-22","531","17.1","11"
"63","Lafayette","30","9-21","515","17.2","6"
"64","Radford","32","14-18","550","17.2","6"
"65","Colorado St.","35","24-11","602","17.2","12"
"66","Col. of Charleston","35","25-10","604","17.3","7"
"67","Presbyterian","30","5-25","519","17.3","8"
"68","Oakland","33","25-8","571","17.3","16"
"69","San Diego St.","33","19-14","572","17.3","15"
"70","Texas Southern","34","23-11","590","17.4","19"
"71","N.C. Central","33","25-8","573","17.4","10"
"72","High Point","31","15-16","540","17.4","9"
"73","UConn","33","16-17","575","17.4","16"
"74","TCU","34","19-15","593","17.4","6"
"75","La.-Monroe","33","9-24","576","17.5","13"
"76","Texas Tech","32","18-14","561","17.5","11"
"77","New Orleans","32","20-12","562","17.6","10"
"","Maine","32","7-25","562","17.6","10"
"","Ohio St.","32","17-15","562","17.6","14"
"80","Portland","33","11-22","582","17.6","15"
"81","Troy","36","22-14","635","17.6","9"
"82","Northern Ky.","34","24-10","601","17.7","9"
"83","Baylor","32","25-7","566","17.7","9"
"84","Albany (NY)","34","21-13","602","17.7","17"
"85","Missouri St.","33","17-16","585","17.7","10"
"","UT Martin","33","21-12","585","17.7","7"
"","Illinois St.","33","27-6","585","17.7","10"
"88","Ohio","31","20-11","550","17.7","12"
"","Saint Joseph's","31","11-20","550","17.7","8"
"90","Rutgers","33","15-18","586","17.8","7"
"","Texas St.","33","20-13","586","17.8","9"
"92","Weber St.","32","19-13","569","17.8","16"
"93","Belmont","28","22-6","498","17.8","10"
"94","North Carolina","34","27-7","606","17.8","11"
"95","Oral Roberts","30","8-22","535","17.8","15"
"96","Iowa","32","18-14","571","17.8","3"
"97","Texas","33","11-22","589","17.8","13"
"98","Mt. St. Mary's","35","20-15","625","17.9","7"
"99","Furman","32","21-11","572","17.9","5"
"100","UC Santa Barbara","28","6-22","502","17.9","6"
"","Penn","28","13-15","502","17.9","9"
"102","Kansas St.","34","21-13","611","18.0","10"
"103","Air Force","33","12-21","594","18.0","16"
"","Longwood","30","6-24","540","18.0","12"
"105","Southern Ill.","33","17-16","595","18.0","12"
"106","Purdue Fort Wayne","31","19-12","559","18.0","9"
"107","Duke","35","27-8","632","18.1","10"
"108","UNC Greensboro","34","25-9","614","18.1","14"
"109","Penn St.","33","15-18","596","18.1","10"
"110","Campbell","35","18-17","633","18.1","10"
"111","Jacksonville St.","34","20-14","615","18.1","24"
"112","Tulsa","32","15-17","579","18.1","10"
"113","Middle Tenn.","34","30-4","616","18.1","4"
"114","Kansas","32","28-4","580","18.1","17"
"115","Alabama A&M","29","2-27","526","18.1","9"
"116","Akron","34","26-8","617","18.1","13"
"117","Coastal Caro.","33","16-17","599","18.2","15"
"118","Temple","32","16-16","581","18.2","10"
"119","Illinois","33","19-14","600","18.2","3"
"120","Davidson","32","17-15","583","18.2","14"
"","Winthrop","32","26-6","583","18.2","9"
"122","Drake","31","7-24","565","18.2","5"
"123","Austin Peay","30","11-19","547","18.2","15"
"124","Cornell","29","8-21","529","18.2","10"
"125","Richmond","33","21-12","602","18.2","8"
"126","William & Mary","31","17-14","566","18.3","10"
"127","NC State","32","15-17","585","18.3","13"
"128","Old Dominion","31","19-12","567","18.3","10"
"129","Dartmouth","27","7-20","494","18.3","7"
"130","American","30","8-22","549","18.3","18"
"131","Niagara","33","10-23","604","18.3","18"
"132","Milwaukee","35","11-24","641","18.3","13"
"133","Sacramento St.","31","13-18","568","18.3","18"
"134","Fairfield","30","16-14","550","18.3","11"
"135","Chattanooga","31","19-12","570","18.4","3"
"136","Marshall","35","20-15","644","18.4","21"
"137","Colorado","33","19-14","608","18.4","8"
"138","Northern Ariz.","32","9-23","590","18.4","9"
"139","FIU","31","7-24","572","18.5","14"
"140","Little Rock","32","15-17","591","18.5","10"
"141","New Mexico St.","33","28-5","610","18.5","14"
"142","Cal Poly","31","11-20","574","18.5","17"
"143","Bucknell","34","26-8","630","18.5","6"
"144","Navy","32","16-16","594","18.6","16"
"","Wright St.","32","20-12","594","18.6","14"
"146","FGCU","33","26-7","613","18.6","9"
"147","Florida","32","24-8","595","18.6","9"
"","Maryland","32","24-8","595","18.6","8"
"","Seton Hall","32","21-11","595","18.6","10"
"150","Central Conn. St.","29","6-23","540","18.6","14"
"151","Idaho St.","31","5-26","578","18.6","12"
"","Nebraska","31","12-19","578","18.6","13"
"","Dayton","31","24-7","578","18.6","2"
"154","Boston College","32","9-23","597","18.7","14"
"","Duquesne","32","10-22","597","18.7","15"
"156","Wofford","33","16-17","616","18.7","10"
"","La Salle","30","15-15","560","18.7","13"
"158","Santa Clara","33","17-16","617","18.7","21"
"159","Howard","34","10-24","636","18.7","17"
"160","Columbia","27","11-16","506","18.7","7"
"161","Xavier","34","21-13","638","18.8","11"
"162","Houston","31","21-10","582","18.8","19"
"163","Jacksonville","33","17-16","620","18.8","25"
"164","North Florida","34","15-19","639","18.8","23"
"165","Western Mich.","32","16-16","602","18.8","8"
"166","Valparaiso","33","24-9","621","18.8","11"
"167","Colgate","32","10-22","603","18.8","8"
"168","Hartford","32","9-23","604","18.9","18"
"169","Samford","35","20-15","661","18.9","14"
"170","Georgia","33","19-14","624","18.9","17"
"","UIC","33","15-18","624","18.9","17"
"172","Wichita St.","34","30-4","643","18.9","2"
"173","North Texas","30","8-22","568","18.9","10"
"174","Butler","31","23-8","587","18.9","9"
"175","Central Ark.","32","8-24","606","18.9","10"
"176","Louisiana","33","21-12","625","18.9","19"
"","UT Arlington","33","25-8","625","18.9","8"
"178","Harvard","28","18-10","531","19.0","9"
"179","Florida A&M","30","7-23","569","19.0","14"
"","Seattle U","30","13-17","569","19.0","16"
"181","Delaware","33","13-20","626","19.0","12"
"182","Hawaii","30","14-16","570","19.0","10"
"","Delaware St.","32","10-22","608","19.0","14"
"","Utah St.","31","14-17","589","19.0","14"
"","Stetson","32","11-21","608","19.0","14"
"","Fla. Atlantic","30","10-20","570","19.0","11"
"187","Northwestern","34","23-11","647","19.0","18"
"188","Portland St.","31","15-16","590","19.0","16"
"189","Alcorn","32","18-14","610","19.1","5"
"","Boston U.","32","18-14","610","19.1","15"
"191","Kent St.","35","22-13","668","19.1","12"
"192","Oregon St.","32","5-27","611","19.1","11"
"193","Central Mich.","32","16-16","612","19.1","19"
"194","Fordham","32","13-19","613","19.2","22"
"","Kennesaw St.","32","14-18","613","19.2","12"
"196","Iona","34","22-12","652","19.2","10"
"197","Liberty","33","20-13","633","19.2","14"
"198","LSU","31","10-21","595","19.2","10"
"199","UMBC","30","18-12","576","19.2","12"
"200","South Carolina St.","31","11-20","596","19.2","7"
"201","Southern U.","33","15-18","635","19.2","13"
"","Rice","33","22-11","635","19.2","13"
"203","Omaha","32","18-14","617","19.3","11"
"","Sacred Heart","32","13-19","617","19.3","10"
"","Chicago St.","32","6-26","617","19.3","18"
"206","Loyola Maryland","31","15-16","598","19.3","8"
"","Houston Baptist","31","17-14","598","19.3","15"
"208","California","34","21-13","656","19.3","17"
"","Kentucky","34","29-5","656","19.3","11"
"210","South Fla.","30","7-23","579","19.3","13"
"211","NJIT","31","11-20","599","19.3","20"
"","Nicholls St.","31","14-17","599","19.3","13"
"213","South Dakota","33","22-11","638","19.3","18"
"","Charlotte","30","13-17","580","19.3","9"
"215","Southeastern La.","32","16-16","619","19.3","15"
"","Northern Ill.","32","15-17","619","19.3","11"
"","UTEP","32","15-17","619","19.3","33"
"218","Eastern Ill.","29","14-15","561","19.3","27"
"219","UC Davis","34","22-12","658","19.4","20"
"220","Stony Brook","31","18-13","600","19.4","9"
"","San Diego","31","13-18","600","19.4","12"
"222","San Francisco","32","20-12","620","19.4","6"
"223","Oklahoma","31","11-20","601","19.4","14"
"","Marquette","31","19-12","601","19.4","18"
"225","Saint Louis","33","12-21","640","19.4","16"
"226","Army West Point","32","13-19","621","19.4","12"
"227","Canisius","34","18-16","660","19.4","10"
"228","Northern Colo.","29","11-18","563","19.4","15"
"229","Florida St.","33","25-8","641","19.4","6"
"","BYU","33","22-11","641","19.4","15"
"231","Bowling Green","32","13-19","623","19.5","14"
"","Louisville","32","24-8","623","19.5","12"
"233","Stanford","31","14-17","604","19.5","15"
"234","UTSA","33","14-19","643","19.5","20"
"235","Western Ill.","28","8-20","546","19.5","17"
"","Mississippi Val.","32","7-25","624","19.5","7"
"237","Ball St.","33","21-12","644","19.5","20"
"","Southeast Mo. St.","33","15-18","644","19.5","22"
"239","Utah Valley","31","15-16","606","19.5","12"
"240","Alabama","34","19-15","665","19.6","16"
"241","Northwestern St.","29","13-16","568","19.6","10"
"242","UMES","34","14-20","666","19.6","16"
"243","Quinnipiac","31","10-21","608","19.6","14"
"244","San Jose St.","30","14-16","589","19.6","5"
"245","Green Bay","31","18-13","609","19.6","10"
"246","Siena","34","17-17","668","19.6","19"
"","Ole Miss","34","21-13","668","19.6","14"
"248","N.C. A&T","32","3-29","629","19.7","20"
"","Marist","32","8-24","629","19.7","15"
"250","Savannah St.","29","13-16","571","19.7","4"
"251","Ga. Southern","32","18-14","631","19.7","12"
"252","UC Riverside","28","7-21","554","19.8","18"
"253","Rider","33","18-15","653","19.8","19"
"254","McNeese","29","7-22","574","19.8","21"
"255","A&M-Corpus Christi","31","20-11","614","19.8","16"
"256","DePaul","32","9-23","634","19.8","13"
"257","VMI","30","6-24","595","19.8","12"
"258","New Mexico","31","17-14","615","19.8","14"
"259","Brown","30","13-17","597","19.9","5"
"260","Mississippi St.","32","16-16","638","19.9","16"
"261","Grambling","33","16-17","658","19.9","11"
"262","ETSU","34","27-7","679","20.0","5"
"","UNCW","34","29-5","679","20.0","21"
"264","Eastern Ky.","31","12-19","620","20.0","16"
"","Evansville","33","16-17","660","20.0","21"
"266","Murray St.","33","16-17","661","20.0","16"
"267","LIU Brooklyn","32","20-12","641","20.0","24"
"268","Charleston So.","31","12-19","621","20.0","7"
"269","Long Beach St.","34","15-19","682","20.1","18"
"","Indiana","34","18-16","682","20.1","20"
"271","Eastern Wash.","33","22-11","662","20.1","21"
"272","Morgan St.","30","14-16","602","20.1","15"
"273","Miami (OH)","32","11-21","643","20.1","20"
"274","Denver","30","16-14","603","20.1","15"
"275","Bethune-Cookman","32","10-22","645","20.2","19"
"","Drexel","32","9-23","645","20.2","24"
"277","Wake Forest","33","19-14","668","20.2","11"
"","James Madison","33","10-23","668","20.2","13"
"279","Jackson St.","32","14-18","648","20.3","19"
"280","Washington","31","9-22","628","20.3","17"
"281","Missouri","32","8-24","649","20.3","20"
"282","Gardner-Webb","33","19-14","670","20.3","10"
"","Michigan St.","33","19-14","670","20.3","14"
"284","Alabama St.","31","8-23","630","20.3","10"
"285","Robert Morris","33","14-19","671","20.3","15"
"","Loyola Marymount","30","15-15","610","20.3","19"
"287","Georgia St.","32","20-12","651","20.3","23"
"288","Bradley","33","13-20","672","20.4","17"
"289","Arkansas St.","32","20-12","653","20.4","17"
"","South Alabama","32","14-18","653","20.4","17"
"291","IUPUI","32","14-18","655","20.5","11"
"292","Cleveland St.","31","9-22","636","20.5","14"
"293","VCU","34","26-8","698","20.5","14"
"","Monmouth","34","27-7","698","20.5","11"
"295","Wagner","30","16-14","616","20.5","16"
"296","West Virginia","34","26-8","699","20.6","4"
"297","Arkansas","34","25-9","700","20.6","10"
"298","Hampton","30","14-16","619","20.6","17"
"299","Western Caro.","32","9-23","662","20.7","16"
"300","Norfolk St.","34","17-17","705","20.7","29"
"301","Coppin St.","32","8-24","664","20.8","23"
"302","South Carolina","32","22-10","665","20.8","18"
"303","Towson","33","20-13","686","20.8","14"
"304","Cal St. Fullerton","31","17-14","645","20.8","12"
"","Boise St.","31","20-11","645","20.8","13"
"306","St. John's (NY)","33","14-19","688","20.8","20"
"307","North Dakota","31","22-9","647","20.9","25"
"308","Rhode Island","33","24-9","689","20.9","9"
"309","Tulane","31","6-25","648","20.9","16"
"310","Pacific","33","11-22","690","20.9","22"
"311","UC Irvine","35","21-14","732","20.9","18"
"312","Tennessee","32","16-16","670","20.9","14"
"313","St. Bonaventure","32","20-12","671","21.0","24"
"314","Georgetown","32","14-18","672","21.0","12"
"","Auburn","32","18-14","672","21.0","8"
"316","Tennessee Tech","32","12-20","675","21.1","22"
"317","Tennessee St.","30","17-13","633","21.1","25"
"318","Morehead St.","30","14-16","634","21.1","15"
"319","Prairie View","33","13-20","700","21.2","16"
"320","Fairleigh Dickinson","30","11-19","637","21.2","22"
"321","Bryant","32","12-20","680","21.3","21"
"322","CSUN","30","11-19","638","21.3","24"
"323","Lipscomb","33","20-13","702","21.3","16"
"324","Indiana St.","31","11-20","660","21.3","7"
"325","Eastern Mich.","33","16-17","705","21.4","27"
"326","Appalachian St.","30","9-21","643","21.4","19"
"327","Wyoming","32","18-14","686","21.4","14"
"328","Idaho","31","18-13","666","21.5","18"
"329","Lamar University","33","19-14","712","21.6","12"
"330","Fresno St.","32","20-12","694","21.7","23"
"331","St. Francis Brooklyn","31","4-27","673","21.7","12"
"332","SFA","32","18-14","700","21.9","18"
"333","Massachusetts","33","15-18","722","21.9","14"
"334","SIUE","30","6-24","657","21.9","19"
"335","Montana","32","16-16","701","21.9","20"
"336","Oklahoma St.","32","20-12","709","22.2","21"
"337","UMKC","33","17-16","734","22.2","11"
"338","Sam Houston St.","34","21-13","758","22.3","22"
"339","The Citadel","33","12-21","738","22.4","23"
"340","Ark.-Pine Bluff","32","7-25","718","22.4","13"
"341","CSU Bakersfield","32","23-9","722","22.6","18"
"342","Montana St.","32","16-16","732","22.9","29"
"343","Buffalo","32","17-15","735","23.0","27"
"344","Detroit Mercy","31","8-23","741","23.9","32"
"345","Southern Utah","33","6-27","803","24.3","35"
"346","UTRGV","32","10-22","780","24.4","23"
"347","Manhattan","32","10-22","793","24.8","28"
Reclassifying
"NR","Grand Canyon","31","22-9","539","17.4","15"
"NR","UMass Lowell","31","11-20","622","20.1","16"
"NR","Incarnate Word","29","12-17","583","20.1","23"
"NR","Abilene Christian","29","13-16","631","21.8","17"

NCAA Men's Basketball
Division ITotal Blocks
Through Games 03/14/2017


"Rank","Name","GM","W-L","BLKS"
"1","Oregon","34","29-5","226"
"2","Minnesota","33","24-9","224"
"3","Rhode Island","33","24-9","201"
"4","St. John's (NY)","33","14-19","197"
"","Georgia Tech","33","18-15","197"
"6","Nicholls St.","31","14-17","190"
"7","Penn St.","33","15-18","182"
"8","Kentucky","34","29-5","180"
"","Norfolk St.","34","17-17","180"
"10","Southern California","33","24-9","179"
"11","UCLA","33","29-4","178"
"12","UConn","33","16-17","177"
"13","Louisiana Tech","33","23-10","176"
"14","Louisville","32","24-8","175"
"15","Cincinnati","34","29-5","173"
"","Texas A&M","31","16-15","173"
"17","Washington","31","9-22","172"
"18","East Carolina","33","15-18","171"
"19","Oakland","33","25-8","170"
